file	source_url	license	license_url	attribution	city	text_regions	diacritics	restrictions
Господска_улица_с.с.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%D1%81.%D1%81.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sladjan Spasojevic		3	0	
Komanda_7._korpusa_Travnik_BiH.JPG	https://commons.wikimedia.org/wiki/File:Komanda_7._korpusa,_Travnik,_BiH.JPG	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	BiHVolim	Travnik	5	0	
NP002_-_15.jpg	https://commons.wikimedia.org/wiki/File:NP002_-_15.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	elektronak		3	0	
Tuzla_-_Trnovac_Groblje_3_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Trnovac_Groblje_3_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	9	0	
Зеница_20230201_122011_cropped1.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20230201_122011_cropped1.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ioacc1234red		5	0	
Зеница_20180623_173140.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180623_173140.jpg	Public domain		Obsuser	Zenica	7	0	
Ranjenike_ne_smijemo_ostaviti.jpg	https://commons.wikimedia.org/wiki/File:Ranjenike_ne_smijemo_ostaviti.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Flammard		5	0	
Roundabout_Derventa.jpg	https://commons.wikimedia.org/wiki/File:Roundabout_Derventa.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	MarinaSimic		3	1	
Kosača-fort-Ljubuški02209.JPG	https://commons.wikimedia.org/wiki/File:Kosa%C4%8Da-fort-Ljubu%C5%A1ki02209.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Anto ( talk ) 16:21, 31 July 2009 (UTC)		5	1	
Зеница_20190811_114430.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190811_114430.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		3	0	
Umoljani_nekropole_7.jpg	https://commons.wikimedia.org/wiki/File:Umoljani_%E2%80%93_nekropole_7.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		2	0	
Парк_природе_Борја_2_.JPG	https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D1%80%D0%BA_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%B5_%D0%91%D0%BE%D1%80%D1%98%D0%B0_(2).JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Slaven995		17	2	
Tursko_kupatilo_Vilina_Vlas10.jpg	https://commons.wikimedia.org/wiki/File:Tursko_kupatilo_Vilina_Vlas10.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ceca Visegrad		5	0	
JŽ-19-37-in-May-2012-in-Doboj_04.jpg	https://commons.wikimedia.org/wiki/File:J%C5%BD-19-37-in-May-2012-in-Doboj_04.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Kleeblatt187	Doboj	2	0	
Mate-boban-Grude01277.JPG	https://commons.wikimedia.org/wiki/File:Mate-boban-Grude01277.JPG	Public domain		Quahadi		2	1	
Tuzla_-_Pannonian_Lakes_10_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Pannonian_Lakes_10_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	6	4	
Tuzla_-_Pannonian_Lakes_5_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Pannonian_Lakes_5_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	8	6	
Зеница_20190427_190901.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190427_190901.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	2	0	
FK_Sarajevo_Ferhadiye_mağazası_sağdan_gece.jpg	https://commons.wikimedia.org/wiki/File:FK_Sarajevo_Ferhadiye_ma%C4%9Fazas%C4%B1_sa%C4%9Fdan_gece.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	𐰇𐱅𐰚𐰤	Sarajevo	4	0	
Bosnia_IMG_9558_pale_south.JPG	https://commons.wikimedia.org/wiki/File:Bosnia_IMG_9558_pale_south.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Bjoertvedt		2	0	
Зеница_20190810_164842.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_164842.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	2	0	
Park_Tuzla.jpg	https://commons.wikimedia.org/wiki/File:Park_Tuzla.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Mateo K 01	Tuzla	52	11	
Krunidbeno_mjesto_bosanskih_kraljeva_1.jpg	https://commons.wikimedia.org/wiki/File:Krunidbeno_mjesto_bosanskih_kraljeva_1.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Zavičajac		7	3	
Pecina.jpg	https://commons.wikimedia.org/wiki/File:Pecina.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Erfnou		8	3	
Лонџа_Зеница_20180625_184518.jpg	https://commons.wikimedia.org/wiki/File:%D0%9B%D0%BE%D0%BD%D1%9F%D0%B0_%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180625_184518.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Bihać_Univerzitetska_biblioteka.jpg	https://commons.wikimedia.org/wiki/File:Biha%C4%87,_Univerzitetska_biblioteka.jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	János Korom Dr. >16 Million views	Bihać	2	0	
OpstinaCelinac.jpg	https://commons.wikimedia.org/wiki/File:OpstinaCelinac.jpg	Public domain		CaffeCelinac		5	4	
Željuša_134943.jpg	https://commons.wikimedia.org/wiki/File:%C5%BDelju%C5%A1a_134943.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie		4	2	
Bosnien_3927_5552347243_.jpg	https://commons.wikimedia.org/wiki/File:Bosnien_3927_(5552347243).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	sbamueller	Sarajevo	3	0	
Dupovci-Bosna-Hersek.JPG	https://commons.wikimedia.org/wiki/File:Dupovci-Bosna-Hersek.JPG	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	Vikiçizer		2	0	
Mostar_Peace_Bell_Tower_01.jpg	https://commons.wikimedia.org/wiki/File:Mostar_Peace_Bell_Tower_01.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bernard Gagnon	Mostar	6	0	
Žuta_Tabija_Sarajevo.jpg	https://commons.wikimedia.org/wiki/File:%C5%BDuta_Tabija,_Sarajevo.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bernard Gagnon	Sarajevo	7	1	
Kralja_Tvrtka_-_panoramio.jpg	https://commons.wikimedia.org/wiki/File:Kralja_Tvrtka_-_panoramio.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	Branimir Mlakić		7	1	
Зеница_20180620_051930.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180620_051930.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	0	
Зеница_20180627_110958.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180627_110958.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Kosača-fort-Ljubuški02211.JPG	https://commons.wikimedia.org/wiki/File:Kosa%C4%8Da-fort-Ljubu%C5%A1ki02211.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Anto ( talk ) 16:21, 31 July 2009 (UTC)		13	3	
Location_of_Sarajevo_Assassination_賽拉耶佛暗殺處_-_panoramio.jpg	https://commons.wikimedia.org/wiki/File:Location_of_Sarajevo_Assassination_%E8%B3%BD%E6%8B%89%E8%80%B6%E4%BD%9B%E6%9A%97%E6%AE%BA%E8%99%95_-_panoramio.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	lienyuan lee	Sarajevo	4	1	
Зеница_20230201_122031_cropped.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20230201_122031_cropped.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ioacc1234red		7	0	
Зеница_20200709_114009.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20200709_114009.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		5	0	
Господска0026.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B00026.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Слободни умјетник		4	0	
20220226_Sarajevo_Kyiv.jpg	https://commons.wikimedia.org/wiki/File:20220226_Sarajevo_Kyiv.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie	Sarajevo	2	1	
Tuzla_-_Tušanj_Stadium_5_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Tu%C5%A1anj_Stadium_5_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	8	1	
Зеница_20180623_174019.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180623_174019.jpg	Public domain		Obsuser	Zenica	15	0	
Mostar_-_Roznamedži_Ibrahim-efendije_džamija_49033068832_.jpg	https://commons.wikimedia.org/wiki/File:Mostar_-_Roznamed%C5%BEi_Ibrahim-efendije_d%C5%BEamija_(49033068832).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Fred Romero from Paris, France	Mostar	2	0	
Зеница_20230220_121427.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20230220_121427.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ioacc1234red		4	4	
Зеница_-_1909_-_чаршија_улице_Кочева_чаршија_које_више_нема_од_краја_1968._године_разгледница.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_-_1909_-_%D1%87%D0%B0%D1%80%D1%88%D0%B8%D1%98%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B5_%D0%9A%D0%BE%D1%87%D0%B5%D0%B2%D0%B0,_%D1%87%D0%B0%D1%80%D1%88%D0%B8%D1%98%D0%B0_%D0%BA%D0%BE%D1%98%D0%B5_%D0%B2%D0%B8%D1%88%D0%B5_%D0%BD%D0%B5%D0%BC%D0%B0_%D0%BE%D0%B4_%D0%BA%D1%80%D0%B0%D1%98%D0%B0_1968._%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B5,_%D1%80%D0%B0%D0%B7%D0%B3%D0%BB%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B0.jpg	Public domain		Unknown, image published on Zenica - Stare slike i pričice facebook page managed by old Zenican Mirsad Đulbić	Zenica	3	1	
Zenica_ukazatele.jpg	https://commons.wikimedia.org/wiki/File:Zenica,_ukazatele.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	I would appreciate being notified if you use my work outside Wikimedia. More of my work can be found in my personal gallery .	Zenica	3	0	
Thieves_of_Sarajevo_20220620.jpg	https://commons.wikimedia.org/wiki/File:Thieves_of_Sarajevo_20220620.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	User:Zenwort	Sarajevo	4	0	
Gorazde-Ustikolina_M20_IMG_0605.JPG	https://commons.wikimedia.org/wiki/File:Gorazde-Ustikolina_M20_IMG_0605.JPG	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bjoertvedt	Gorazde	2	0	
CIMG4588_8691636213_.jpg	https://commons.wikimedia.org/wiki/File:CIMG4588_(8691636213).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Brian Eager from Livno, Bosnia and Herzegovina		4	1	
Žepa_bridge_8.jpg	https://commons.wikimedia.org/wiki/File:%C5%BDepa_bridge_8.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		6	0	
Sarajevo_Stojimo_uz_Ukrajinu_3.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo,_Stojimo_uz_Ukrajinu_3.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie	Sarajevo	7	0	
Rudo_Partizansko_groblje_02.jpg	https://commons.wikimedia.org/wiki/File:Rudo_%E2%80%93_Partizansko_groblje_02.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		9	1	
Бања_Дворови_13_.jpg	https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%9A%D0%B0_%D0%94%D0%B2%D0%BE%D1%80%D0%BE%D0%B2%D0%B8_(13).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ранко Николић		5	0	
Old_driver_s_license_of_Yugoslavia_-_page_26-27.jpg	https://commons.wikimedia.org/wiki/File:Old_driver%27s_license_of_Yugoslavia_-_page_26-27.jpg	Public domain		Yugoslavia		6	8	
Gospodska_i_sat.jpg	https://commons.wikimedia.org/wiki/File:Gospodska_i_sat.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Simeunnera		3	0	
Principovo_vrelo.jpg	https://commons.wikimedia.org/wiki/File:Principovo_vrelo.jpg	Public domain		2e1a0 at Serbian Wikipedia		2	0	
Бањалука_20190605_145037.jpg	https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%9A%D0%B0%D0%BB%D1%83%D0%BA%D0%B0_20190605_145037.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Banja Luka	5	0	
Franciscan_church_Mostar.jpg	https://commons.wikimedia.org/wiki/File:Franciscan_church_Mostar.jpg	CC BY-SA 3.0	http://creativecommons.org/licenses/by-sa/3.0/	Julian Nyča	Mostar	4	0	
Minsko_polje_kod_Grebnica.jpg	https://commons.wikimedia.org/wiki/File:Minsko_polje_kod_Grebnica.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Matil91		2	0	
Зеница_20230201_122011_cropped.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20230201_122011_cropped.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ioacc1234red		7	0	
Croatia_P8165302raw_3943309253_.jpg	https://commons.wikimedia.org/wiki/File:Croatia_P8165302raw_(3943309253).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Javier Losa		6	1	
The_old_Vratnik_fort_map.JPG	https://commons.wikimedia.org/wiki/File:The_old_Vratnik_fort_map.JPG	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	BiHVolim	Sarajevo	13	3	
Зеница_20190810_164147.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_164147.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	0	
Hreša_125713.jpg	https://commons.wikimedia.org/wiki/File:Hre%C5%A1a_125713.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie		2	1	
Зеница_20180623_170622.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180623_170622.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Sarajevo_Cathedral_01.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Cathedral_01.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bernard Gagnon	Sarajevo	11	0	
Sarajevo_8745448096_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_(8745448096).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Athena Lao from USA	Sarajevo	19	0	
Vraca_Sarajevo_Bosnia_and_Herzegovina_-_panoramio_1_.jpg	https://commons.wikimedia.org/wiki/File:Vraca,_Sarajevo,_Bosnia_and_Herzegovina_-_panoramio_(1).jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Ref B.	Sarajevo	4	0	
Kosača-fort-Ljubuški02210.JPG	https://commons.wikimedia.org/wiki/File:Kosa%C4%8Da-fort-Ljubu%C5%A1ki02210.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Anto ( talk ) 16:21, 31 July 2009 (UTC)		63	9	
Mostar_casco_antiguo_25.jpg	https://commons.wikimedia.org/wiki/File:Mostar,_casco_antiguo_25.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	LBM1948	Mostar	2	0	
Господска_улица_2.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_2.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Saša Knežić	Banja Luka	2	0	
Walled_royal_town_of_Bobovac.jpg	https://commons.wikimedia.org/wiki/File:Walled_royal_town_of_Bobovac.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	AnToni		43	6	
Buiobuione-Border-between-Bosnia-and_-Herzegovina-and_-Republika_Srpska.jpg	https://commons.wikimedia.org/wiki/File:Buiobuione-Border-between-Bosnia-and_-Herzegovina-and_-Republika_Srpska.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Buiobuione		3	0	
Kravica_waterfalls_2019-08-24_-_1_2.jpg	https://commons.wikimedia.org/wiki/File:Kravica_waterfalls_2019-08-24_-_1_2.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Z thomas		5	0	
Bosnian_war_collateral.JPG	https://commons.wikimedia.org/wiki/File:Bosnian_war_collateral.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Queerbubbles		4	0	
Mostar-damagedhouses-1-2001.jpg	https://commons.wikimedia.org/wiki/File:Mostar-damagedhouses-1-2001.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Jeroen	Mostar	9	1	
Tuzla_-_Trnovac_Groblje_7_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Trnovac_Groblje_7_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	2	0	
Trnovo_RS_north_Bogatići_IMG_1009.jpg	https://commons.wikimedia.org/wiki/File:Trnovo_RS_north_Bogati%C4%87i_IMG_1009.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bjoertvedt		2	0	
ParkRavne6.jpg	https://commons.wikimedia.org/wiki/File:ParkRavne6.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Mhare		17	6	
Skretanje_za_Tihaljinu_i_Drinovce_Sovići_Grude90342.JPG	https://commons.wikimedia.org/wiki/File:Skretanje_za_Tihaljinu_i_Drinovce,Sovi%C4%87i,_Grude90342.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Quahadi Añtó 11:01, 20 December 2010 (UTC)		6	4	
Sarajevo_Socijalno_2011-11-11.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Socijalno_2011-11-11.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Milan Suvajac	Sarajevo	2	0	
Minewarning_in_Bosnia_and_Herzegowina.jpg	https://commons.wikimedia.org/wiki/File:Minewarning_in_Bosnia_and_Herzegowina.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Dickelbers		2	2	
Night_in_Ferhadija.jpg	https://commons.wikimedia.org/wiki/File:Night_in_Ferhadija.jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	CJ		2	0	
Bosnia_IMG_9562_srpska_border_sarajevo-pale.JPG	https://commons.wikimedia.org/wiki/File:Bosnia_IMG_9562_srpska_border_sarajevo-pale.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Bjoertvedt	Sarajevo	2	0	
Ulaz_u_općinu_Grude_iz_Imotskog02258.JPG	https://commons.wikimedia.org/wiki/File:Ulaz_u_op%C4%87inu_Grude_iz_Imotskog02258.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Quahadi Añtó 13:56, 17 December 2010 (UTC)		4	3	
Господска_улица_Бања_Лука.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%D0%91%D0%B0%D1%9A%D0%B0_%D0%9B%D1%83%D0%BA%D0%B0.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sini985		2	0	
Зеница_20190427_191013.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190427_191013.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Sarajevo_Dzemala-Bijedica_2011-11-04_15_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Dzemala-Bijedica_2011-11-04_(15).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Milan Suvajac	Sarajevo	5	1	
Зеница_20180628_102211.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180628_102211.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	5	0	
Sarajevo_jidelnicek.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_jidelnicek.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Pavouk	Sarajevo	45	8	
Бањалука_20190605_144744.jpg	https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%9A%D0%B0%D0%BB%D1%83%D0%BA%D0%B0_20190605_144744.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Banja Luka	6	0	
Blizanci_vinohrady.jpg	https://commons.wikimedia.org/wiki/File:Blizanci,_vinohrady.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	I would appreciate being notified if you use my work outside Wikimedia. More of my work can be found in my personal gallery .		2	0	
Sarajevo_Dzemala-Bijedica_2011-11-04_37_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Dzemala-Bijedica_2011-11-04_(37).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Milan Suvajac	Sarajevo	21	5	
Зеница_20190810_165026.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_165026.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	2	0	
Stari_grad_Vratnik_mapa.jpg	https://commons.wikimedia.org/wiki/File:Stari_grad_Vratnik_mapa.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	BiHVolim	Sarajevo	26	13	
Blagovac_2023.02.05.jpg	https://commons.wikimedia.org/wiki/File:Blagovac,_2023.02.05.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie		2	0	
Зеница_20180620_052938.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180620_052938.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	0	
Podgreda_ruins_01.jpg	https://commons.wikimedia.org/wiki/File:Podgreda_%E2%80%93_ruins_01.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Julian Nyča		2	0	
Zečija_Glava_124147.jpg	https://commons.wikimedia.org/wiki/File:Ze%C4%8Dija_Glava_124147.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie		2	1	
Gašnica_Gradiška_.jpg	https://commons.wikimedia.org/wiki/File:Ga%C5%A1nica_(Gradi%C5%A1ka).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Petar Milošević		2	1	
Зеница_20230104_125412.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20230104_125412.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Ioacc1234red		2	0	
Sarajevo_Lozionicka_2011-11-04.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Lozionicka_2011-11-04.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Milan Suvajac	Sarajevo	5	0	
Зеница_20190827_113553.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190827_113553.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	2	
Banja_Luka_April_2011_5645905076_.jpg	https://commons.wikimedia.org/wiki/File:Banja_Luka_April_2011_(5645905076).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	David Bailey from Laktasi, Bosnia and Herzegovina	Banja Luka	11	1	
Kovaci_06.jpg	https://commons.wikimedia.org/wiki/File:Kovaci_06.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	11sasapus11	Sarajevo	4	1	
ВакуфскаПалата0066.jpg	https://commons.wikimedia.org/wiki/File:%D0%92%D0%B0%D0%BA%D1%83%D1%84%D1%81%D0%BA%D0%B0%D0%9F%D0%B0%D0%BB%D0%B0%D1%82%D0%B00066.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Слободни умјетник	Banja Luka	6	1	
Зеница_20190713_130757.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190713_130757.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		6	0	
